n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width,model,symbol,alpha
2860,1226,0.005569950103420464,0.05464926590538336,0.01957585644371941,67,24,8.260507167179298e-09,0.2063085470601309,,,Red,Yellow,0.0006334509745406156,0.0005792413421440903,0.019878311324486583,0.014308361221066117,Lag-Llama,IBGL,0.025
2860,1226,0.0039562894041388075,0.11092985318107668,0.048939641109298535,136,60,0.0,0.8642794361347862,0.12071480514688182,,Red,Red,0.0010663902989701496,0.0009543741006698418,0.014713749841840946,0.01075746043770214,Lag-Llama,IBGL,0.05
2860,1226,0.002808023257106027,0.18433931484502447,0.10848287112561175,226,133,0.0,0.32804156199028933,0.0365286497242342,0.17028677281257365,Red,Red,0.0016951988980813653,0.0015695485031461942,0.010488797598879444,0.007680774341773418,Lag-Llama,IBGL,0.1
2762,1185,0.010926482324309653,0.017721518987341773,0.005063291139240506,21,6,0.015992270577913525,0.059105706534319236,,,Yellow,Green,0.0005752715645452635,0.0005619693481725191,0.05190147275062481,0.040974990426315167,Lag-Llama,ICLN,0.01
2762,1185,0.01075912597642838,0.049789029535864976,0.012658227848101266,59,15,1.3891138743726827e-06,0.0026743638073251086,0.1811493270572253,,Red,Green,0.0011803705651190408,0.0011281257744602208,0.040115134048886746,0.029356008072458365,Lag-Llama,ICLN,0.025
2762,1185,0.007640407056153107,0.08860759493670886,0.04388185654008439,105,52,3.260717429398596e-08,0.32410803220818274,0.010531867336377121,,Red,Red,0.0019734339382175667,0.0018676334046566073,0.029675304357263396,0.022034897301110287,Lag-Llama,ICLN,0.05
2762,1185,0.005496585383343838,0.1670886075949367,0.0919831223628692,198,109,1.2749801214795298e-12,0.35173569792952875,0.08729878705594185,0.0010247579943567509,Red,Red,0.003171488605370033,0.003025237971840341,0.021098756299869525,0.015602170916525689,Lag-Llama,ICLN,0.1
4131,1771,0.017042094857963038,0.028797289666854884,0.01129305477131564,51,20,9.406297962755161e-11,0.5920815997024045,,,Yellow,Green,0.0016334267402598043,0.0014744313332467856,0.11074864633706195,0.0937065514790989,Lag-Llama,NATGAS,0.01
4131,1771,0.014529910793971909,0.06493506493506493,0.03613777526821005,115,64,0.0,0.004836880471018046,0.049798973917357436,0.8266415376342799,Red,Red,0.0034160114538904036,0.00306094501683037,0.08229862620625583,0.06776871541228391,Lag-Llama,NATGAS,0.025
4131,1771,0.012458007462974069,0.11914172783738002,0.06549971767363072,211,116,0.0,0.0041991830302227084,0.23033799743303995,0.12833558193063122,Red,Red,0.005611004614421006,0.0050957566037536615,0.06383073656362494,0.05137272910065087,Lag-Llama,NATGAS,0.05
